month,day,year,stddev1q,edx1q,stddev2q,edx2q,stddev3q,edx3q,stddev4q,edx4q,stddev5q,edx5q
5,24,2007,0.18586648,0.19779277,0.35382304,0.38436073,0.53255307,0.58313936,0.687216,0.7543946,0.80272356,0.85726122
5,25,2007,0.17894814,0.19057691,0.34972385,0.38038179,0.5300391,0.58074344,0.68036695,0.74722275,0.79824942,0.85262514
5,29,2007,0.16997055,0.18080971,0.33869232,0.36882033,0.52206454,0.57065874,0.66709554,0.73399199,0.80180669,0.85640447
5,30,2007,0.16803026,0.17918079,0.3365413,0.36596267,0.51233484,0.56290898,0.66758347,0.73399199,0.79940577,0.85400048
5,31,2007,0.17025327,0.17983957,0.32181154,0.35009172,0.49965746,0.5472662,0.66431848,0.73158368,0.80344197,0.85810924
6,1,2007,0.16149917,0.17105932,0.2991677,0.32464379,0.47546548,0.51523055,0.64283449,0.70933233,0.78429053,0.83382682
6,4,2007,0.15662505,0.1660005,0.29332967,0.31737779,0.46948263,0.50916658,0.63717227,0.70322901,0.77412534,0.82325071
6,5,2007,0.16149917,0.17105932,0.28836521,0.31218222,0.46250419,0.49969769,0.62609658,0.69134349,0.77573258,0.82444015
6,6,2007,0.16338196,0.17315231,0.28702346,0.31224252,0.46075608,0.49922785,0.63057675,0.69565048,0.77261986,0.82241286
6,7,2007,0.16416803,0.17381736,0.29268402,0.3176968,0.46876694,0.5067199,0.63343306,0.69879512,0.79094542,0.84091489
6,8,2007,0.16339906,0.17310915,0.27907151,0.30123221,0.46445709,0.50251035,0.63014959,0.69555938,0.78516151,0.83462479
6,11,2007,0.16414394,0.17383352,0.27455582,0.2965675,0.45664444,0.49413845,0.61855682,0.68384043,0.77717499,0.82433978
6,12,2007,0.16707622,0.17678531,0.27709052,0.29934643,0.46515302,0.50196844,0.62854165,0.69487729,0.77928026,0.83276511
6,13,2007,0.17286897,0.18284659,0.28539484,0.30903205,0.4735736,0.51088711,0.63122505,0.69793888,0.79488673,0.84917648
6,14,2007,0.16358056,0.17302843,0.28539484,0.30903205,0.45963793,0.49641658,0.62408159,0.69055939,0.78579808,0.83852281
6,15,2007,0.15941903,0.16869234,0.2703629,0.29262667,0.44611238,0.48170687,0.61164053,0.67455068,0.76128829,0.81302907
6,18,2007,0.1519717,0.15782783,0.26933357,0.29126864,0.43556294,0.47516161,0.610804,0.67218173,0.75201007,0.80429106
6,19,2007,0.14631186,0.15404313,0.28171708,0.30420602,0.44959126,0.49059037,0.6193457,0.67939905,0.77526562,0.8294093
6,20,2007,0.14704201,0.15404313,0.28370842,0.30608103,0.44647296,0.49124614,0.61947939,0.68039318,0.7780464,0.83141661
6,21,2007,0.15255365,0.16168777,0.29433687,0.31704017,0.45282507,0.49751485,0.62994571,0.68980702,0.78405369,0.83975641
6,22,2007,0.16096553,0.1704217,0.32189037,0.34812638,0.47906587,0.52537614,0.65665363,0.71488801,0.81524199,0.87303735
6,25,2007,0.16722504,0.17721174,0.3424929,0.37158055,0.50272318,0.55467864,0.68176811,0.74085236,0.82812436,0.88798049
6,26,2007,0.15370738,0.16227656,0.32092549,0.34719511,0.48867312,0.53660528,0.66967999,0.72859524,0.82039897,0.88002699
6,27,2007,0.15051581,0.15603011,0.33389745,0.36261314,0.49944899,0.54748481,0.67702173,0.73496639,0.82946496,0.88895786
6,28,2007,0.14115719,0.14717728,0.30876597,0.33360615,0.47774052,0.52407892,0.66247382,0.72250014,0.81315005,0.87101591
6,29,2007,0.14532094,0.15074213,0.30931706,0.33545102,0.49255255,0.54115282,0.6730161,0.73058222,0.82263318,0.88105314
7,2,2007,0.30627119,0.33233156,0.49155696,0.54027015,0.67087609,0.72796166,0.81302206,0.87117625,0.92621204,0.99218582
7,3,2007,0.29882618,0.32403748,0.47718768,0.5245035,0.66181496,0.71932776,0.80243823,0.85966461,0.90968386,0.97407185
7,5,2007,0.28438421,0.30880947,0.46817685,0.51517205,0.65369067,0.71229345,0.80390458,0.85992743,0.90455457,0.96855831
7,6,2007,0.26553125,0.28738927,0.45661,0.50302399,0.63844515,0.69705189,0.79587583,0.85118495,0.90040515,0.9636989
7,9,2007,0.26197772,0.28373209,0.45835422,0.50489316,0.63772372,0.69632228,0.79254875,0.84805045,0.90618747,0.97003192
7,10,2007,0.285076,0.30994118,0.48365225,0.53245996,0.66942348,0.72652835,0.81835509,0.87557691,0.93093986,0.99793929
7,11,2007,0.27963034,0.30414582,0.47975804,0.52809451,0.66446021,0.72088905,0.81187114,0.86881379,0.92921188,0.9961444
7,12,2007,0.2745863,0.29892556,0.47444418,0.52302315,0.6571299,0.71399911,0.80695807,0.86250972,0.92421383,0.99047422
7,13,2007,0.26885596,0.29302923,0.46847868,0.51697143,0.65321407,0.70960126,0.80701208,0.86251186,0.91825158,0.98412713
7,16,2007,0.26859599,0.29273256,0.47631934,0.52392339,0.66277845,0.71584262,0.80468669,0.86060363,0.93208256,0.99874474
7,17,2007,0.25371932,0.27362924,0.46451153,0.51097152,0.65481323,0.70817109,0.80110657,0.85643616,0.91823103,0.98284647
7,18,2007,0.26440804,0.28746158,0.47496381,0.52184908,0.66209356,0.71442752,0.80649613,0.86305854,0.93560684,1.0001992
7,19,2007,0.25467508,0.27510169,0.46019415,0.50687208,0.65443618,0.70659854,0.80237193,0.85824118,0.93362342,0.99792109
7,20,2007,0.26770704,0.29057126,0.4791035,0.52699756,0.66531705,0.71665003,0.8119799,0.86892788,0.94917024,1.0148717
7,23,2007,0.25448961,0.27436854,0.46858954,0.51620692,0.65951299,0.71073257,0.81364805,0.86829079,0.93804075,1.0038005
7,24,2007,0.26095816,0.2807277,0.47713809,0.52447768,0.66269509,0.71352963,0.81946657,0.8749735,0.94185121,1.0073971
7,25,2007,0.2798619,0.30141798,0.48558118,0.5329481,0.68286538,0.73423392,0.83350235,0.89079061,0.96423509,1.0307903
7,26,2007,0.39208012,0.42199504,0.58848804,0.63790731,0.78540692,0.83852846,0.96380704,1.0221455,1.0761786,1.1442679
7,27,2007,0.40853766,0.43910424,0.61092181,0.66174419,0.79676602,0.84888963,0.96130891,1.0214999,1.0672645,1.1378429
7,30,2007,0.3936359,0.42396217,0.59872438,0.64785546,0.78518149,0.83755735,0.95999017,1.01992,1.058499,1.1283181
7,31,2007,0.38946266,0.41857142,0.58626729,0.63557129,0.77641114,0.82708518,0.94694193,1.0062844,1.0393481,1.1076423
8,1,2007,0.41097692,0.4415048,0.60096431,0.64975083,0.78785147,0.83913432,0.95425413,1.0136359,1.0592218,1.1278207
8,2,2007,0.41174099,0.44221742,0.60363518,0.65272875,0.78911505,0.84046168,0.95817782,1.0178741,1.0647052,1.1339014
8,3,2007,0.49013803,0.52683997,0.66575545,0.7117888,0.84875838,0.89986327,1.0255109,1.0876357,1.1211151,1.1923435
8,6,2007,0.47838255,0.51376966,0.66395277,0.71051041,0.83670943,0.88766655,1.0275393,1.0892218,1.1086064,1.1793055
8,7,2007,0.42891205,0.46203163,0.6308323,0.67518359,0.802984,0.85274543,1.0015395,1.0639319,1.0810705,1.1516818
8,8,2007,0.40937322,0.43993028,0.62233112,0.66830488,0.791307,0.84326022,0.97162748,1.0344409,1.0636596,1.1349394
8,9,2007,0.56150592,0.59780878,0.74185114,0.78937012,0.90036343,0.95342784,1.0852217,1.1524274,1.1452522,1.2209096
8,10,2007,0.57086435,0.61237629,0.75671634,0.80455193,0.90916738,0.96694423,1.0965447,1.1642047,1.1730154,1.2503299
8,13,2007,0.55147878,0.58960309,0.74922735,0.79695935,0.90835782,0.96675567,1.0935283,1.1584345,1.1663103,1.2431374
8,14,2007,0.58605995,0.6229738,0.79141384,0.8386009,0.95328265,1.0113461,1.1428461,1.2076844,1.2093006,1.2889666
8,15,2007,0.63271576,0.66845311,0.84845355,0.8963258,0.99417032,1.0588901,1.1846906,1.2510878,1.2327273,1.3123358
8,16,2007,0.75548199,0.79511404,0.97816238,1.027653,1.1466584,1.207572,1.2773419,1.3431974,1.3347017,1.4150319
8,17,2007,0.65274201,0.68742128,0.90816783,0.95622372,1.0926416,1.1536004,1.2329536,1.2996545,1.2799691,1.3596758
8,20,2007,0.64168761,0.67575971,0.90101737,0.94875172,1.0915649,1.1522761,1.2294255,1.2955231,1.2656587,1.3446015
8,21,2007,0.64747213,0.68286216,0.91335894,0.96135925,1.0876098,1.1485404,1.2334439,1.2992654,1.2834444,1.3629309
8,22,2007,0.60411704,0.6378921,0.87626308,0.92564472,1.0376129,1.0963385,1.1958138,1.2596176,1.2638343,1.3430899
8,23,2007,0.58749607,0.62159623,0.84550039,0.89427403,1.0130152,1.0738133,1.1696598,1.234206,1.2307763,1.3099229
8,24,2007,0.53461145,0.56732525,0.77639104,0.82510718,0.94899975,1.0100212,1.088125,1.1491525,1.1862296,1.2628114
8,27,2007,0.53421369,0.5667274,0.77374121,0.8201764,0.91785159,0.96919161,1.0661017,1.1247089,1.1618157,1.2360061
8,28,2007,0.54555677,0.57983353,0.78398752,0.83009263,0.93092493,0.98041492,1.088954,1.1460203,1.1663907,1.2383885
8,29,2007,0.54293638,0.5765377,0.77567614,0.82217006,0.93186049,0.98153398,1.088465,1.1460429,1.1669523,1.2393833
8,30,2007,0.56429737,0.6000251,0.80586946,0.85354584,0.96251243,1.0117966,1.1246811,1.1812531,1.2084531,1.281282
8,31,2007,0.57567932,0.61027841,0.77649415,0.82301168,0.93506766,0.98476458,1.0728774,1.1305777,1.1655133,1.2361742
9,4,2007,0.58881199,0.62449494,0.77494638,0.82212792,0.93301703,0.98233989,1.0775745,1.1350092,1.1655066,1.2363581
9,5,2007,0.62099936,0.6580231,0.78633461,0.83154751,0.93462265,0.98204698,1.077555,1.1307659,1.1603913,1.2279305
9,6,2007,0.59612846,0.63207876,0.74057699,0.78651218,0.9020604,0.94939393,1.020253,1.0727268,1.1247048,1.1916506
9,7,2007,0.60744671,0.64221229,0.75976308,0.80210387,0.91231298,0.96050551,1.0324874,1.0835339,1.1271251,1.1933994
9,10,2007,0.59238941,0.62623271,0.76011112,0.80121727,0.91257333,0.96272734,1.0326401,1.0837344,1.1360134,1.2025115
9,11,2007,0.57211694,0.60644896,0.71410865,0.76035271,0.89282751,0.94344721,1.0295125,1.0844485,1.1333362,1.2022289
9,12,2007,0.5997853,0.63692194,0.73087118,0.7781844,0.90941811,0.96114533,1.0381071,1.093581,1.1476592,1.2168852
9,13,2007,0.5884075,0.62505251,0.7128065,0.75972197,0.88564435,0.93780897,1.0213413,1.0795428,1.1159577,1.1857869
9,14,2007,0.59354206,0.62949869,0.70566703,0.75216863,0.88684128,0.93881121,1.0075334,1.0641971,1.0997117,1.1679515
9,17,2007,0.58306661,0.6182301,0.69685359,0.74213377,0.86173872,0.91282258,0.99094393,1.0478867,1.0961735,1.1643047
9,18,2007,0.49487655,0.52296819,0.66214376,0.70362827,0.82285252,0.86796025,0.95488019,1.0032828,1.0519995,1.115407
9,19,2007,0.43339949,0.45873862,0.63023124,0.66832913,0.78465832,0.8297802,0.91572023,0.96350703,1.0360864,1.0972952
9,20,2007,0.46065951,0.48755662,0.64055156,0.68106571,0.79586657,0.84148817,0.93951503,0.99521856,1.0457502,1.1099945
9,21,2007,0.46642913,0.49397384,0.64510313,0.68570067,0.81343844,0.85913752,0.9562122,1.0111391,1.0707798,1.1349056
9,24,2007,0.48166249,0.51119209,0.65629178,0.69767186,0.82413306,0.87026444,0.95638596,1.0114743,1.0860857,1.1515899
9,25,2007,0.4969979,0.5278785,0.68565529,0.72990807,0.84321951,0.88984057,1.0067736,1.0616958,1.1063019,1.1746439
9,26,2007,0.4893298,0.5189097,0.70302175,0.74692723,0.86359231,0.90982744,1.0229689,1.0782161,1.1308766,1.198255
9,27,2007,0.48824783,0.51769282,0.70373633,0.7472545,0.88157431,0.92770411,1.0342879,1.0865076,1.1319467,1.1975608
9,28,2007,0.47835168,0.5074392,0.69091882,0.73524964,0.87141715,0.91794417,1.030162,1.0838072,1.133493,1.2005715
10,1,2007,0.67919393,0.72420717,0.86954092,0.91759233,1.0278439,1.0820115,1.12459,1.1926702,1.2291486,1.3129205
10,2,2007,0.65266938,0.6974144,0.85946619,0.90657262,1.0065897,1.0593401,1.1022213,1.1687139,1.1999176,1.2799151
10,3,2007,0.61737842,0.66127479,0.82147521,0.8691282,0.97333505,1.0262017,1.0799147,1.1471968,1.1793676,1.25875
10,4,2007,0.62083984,0.6644001,0.82183916,0.86987369,0.97437344,1.0271978,1.0801811,1.1474097,1.1906886,1.271023
10,5,2007,0.57461469,0.61771139,0.78375128,0.83139321,0.94375544,0.99960312,1.04597,1.1143409,1.1708185,1.2514423
10,8,2007,0.57461469,0.61771139,0.78375128,0.83139321,0.94375544,0.99960312,1.04597,1.1143409,1.1708185,1.2514423
10,9,2007,0.55795878,0.60196107,0.7694604,0.81715446,0.93656454,0.9941681,1.0407409,1.1092094,1.145302,1.2252738
10,10,2007,0.53255791,0.5759614,0.74791724,0.79459594,0.91265583,0.96830934,1.029312,1.0973851,1.1248385,1.2029933
10,11,2007,0.53164352,0.57246216,0.74206216,0.78736748,0.89539904,0.94844335,1.016597,1.0839933,1.1164234,1.1939282
10,12,2007,0.4978808,0.53805578,0.70892544,0.75411536,0.85491189,0.90936704,0.96842661,1.030829,1.0721001,1.1484417
10,15,2007,0.50333773,0.54395403,0.7108677,0.75567561,0.86097008,0.91497714,0.96978218,1.0320153,1.075156,1.1512673
10,16,2007,0.53378354,0.57249053,0.73286794,0.77714921,0.8857405,0.93893061,0.99688721,1.0586164,1.1053901,1.181218
10,17,2007,0.57580859,0.61334267,0.77682831,0.82079822,0.93133839,0.9816347,1.0578587,1.1159647,1.1477695,1.2235357
10,18,2007,0.57798023,0.61551818,0.77325302,0.8158957,0.92151026,0.96969317,1.0529774,1.1093023,1.1390286,1.2136264
10,19,2007,0.61890909,0.65486053,0.81285664,0.8539093,0.97132987,1.0176485,1.1005138,1.1582633,1.1645171,1.2357133
10,22,2007,0.60984447,0.64535321,0.80312366,0.84393038,0.96330076,1.0100728,1.0962482,1.1542571,1.1666363,1.2382438
10,23,2007,0.60513379,0.64061889,0.80000481,0.84070858,0.96093268,1.0071971,1.0891239,1.1458898,1.1609708,1.2315354
10,24,2007,0.62846988,0.66394728,0.83585475,0.87521625,0.98613296,1.0306363,1.1158506,1.1739782,1.1846016,1.2560274
10,25,2007,0.62536765,0.66080894,0.83203751,0.87130444,0.97545341,1.0198887,1.1096407,1.1677027,1.167669,1.237699
10,26,2007,0.60640953,0.64202587,0.79963602,0.84166157,0.94513776,0.98956705,1.0812507,1.1395444,1.1477478,1.2169382
10,29,2007,0.59182983,0.6270911,0.78398969,0.82536407,0.92767892,0.97263685,1.0629589,1.1220255,1.13442,1.2035436
10,30,2007,0.56987446,0.60448204,0.7505714,0.79068228,0.90490457,0.95004591,1.0452947,1.1043769,1.1059012,1.1715656
10,31,2007,0.50098291,0.53355761,0.69180755,0.73046887,0.84922879,0.89485762,0.98335028,1.0411299,1.0669764,1.1319327
11,1,2007,0.55230954,0.58505136,0.73983071,0.77832756,0.89726217,0.9410547,1.034161,1.0931194,1.1161738,1.1823145
11,2,2007,0.61020938,0.64555228,0.8007283,0.83879418,0.96232306,1.0047017,1.0889713,1.1488783,1.1642674,1.2330913
11,5,2007,0.58498465,0.61971716,0.7750471,0.81325441,0.93501494,0.97833115,1.0832362,1.1440953,1.1557271,1.2243488
11,6,2007,0.55197142,0.58599782,0.7634423,0.80164398,0.92085087,0.96405593,1.0777246,1.1390813,1.139402,1.2063288
11,7,2007,0.55669096,0.59019678,0.77515272,0.8122838,0.93434713,0.97706283,1.0949658,1.1552614,1.1507937,1.2175045
11,8,2007,0.5716626,0.60319931,0.80100242,0.83624703,0.9626513,1.0024431,1.1239335,1.1863419,1.1824028,1.2505855
11,9,2007,0.57449746,0.60525854,0.79787815,0.83248547,0.95630253,0.99710338,1.1137222,1.1726538,1.1771867,1.2486909
11,12,2007,0.57449746,0.60525854,0.79787815,0.83248547,0.95630253,0.99710338,1.1137222,1.1726538,1.1771867,1.2486909
11,13,2007,0.54119079,0.57202724,0.76389157,0.79843808,0.92455298,0.96549246,1.0778309,1.1356555,1.1597778,1.2302769
11,14,2007,0.51100816,0.54137676,0.73873091,0.77260145,0.89340322,0.9331562,1.0652868,1.1233805,1.1303242,1.1992729
11,15,2007,0.52547072,0.55498351,0.77503986,0.80746894,0.9241181,0.96115321,1.0890818,1.1408818,1.1669252,1.2315518
11,16,2007,0.51321642,0.54218143,0.7512887,0.78362168,0.91355437,0.95198473,1.0798268,1.130948,1.1467866,1.2144145
11,19,2007,0.50778213,0.53584962,0.74632308,0.77842258,0.92041249,0.95814162,1.0679472,1.1265313,1.1417292,1.2231056
11,20,2007,0.50697273,0.53419264,0.74809805,0.78145777,0.93757001,0.97633881,1.0797733,1.137995,1.1513199,1.2326594
11,21,2007,0.55655762,0.58646161,0.77045386,0.80329963,0.96299481,1.0038295,1.1100069,1.1679095,1.1838577,1.2683549
11,23,2007,0.52971797,0.55881904,0.75021415,0.7824815,0.94658821,0.986934,1.0994909,1.1576341,1.1628324,1.2441277
11,26,2007,0.53663505,0.56504041,0.77020106,0.80362989,0.97336669,1.0119249,1.1493552,1.2050765,1.1818341,1.2673308
11,27,2007,0.53572054,0.5632519,0.76751337,0.80405692,0.97083887,1.0132911,1.1357272,1.1882133,1.1952373,1.2827471
11,28,2007,0.52373793,0.55142357,0.74814214,0.78470889,0.95626469,0.99843298,1.1231475,1.1771364,1.1879428,1.2754041
11,29,2007,0.53418743,0.56108645,0.75867372,0.79359631,0.97002037,1.0122159,1.1358547,1.1872892,1.2392486,1.3141027
11,30,2007,0.52840015,0.55523555,0.74810659,0.78204297,0.96186558,1.0036832,1.1269035,1.1772969,1.2237636,1.2967635
12,3,2007,0.52078138,0.5475318,0.74064387,0.77350452,0.95565245,0.99572281,1.1277204,1.175778,1.2324794,1.3053394
12,4,2007,0.5080792,0.53376222,0.73487887,0.76758721,0.94907153,0.99045088,1.1154923,1.1627733,1.2105531,1.282674
12,5,2007,0.49253975,0.51807308,0.71750482,0.7522021,0.92718374,0.96833824,1.1015677,1.1476199,1.1975652,1.2680588
12,6,2007,0.49800096,0.52475371,0.72062102,0.75691205,0.92403059,0.96766608,1.0940636,1.1433618,1.207543,1.2778954
12,7,2007,0.49046634,0.51904337,0.71763031,0.75602817,0.92472214,0.96990215,1.0978457,1.1508131,1.2157015,1.2861033
12,10,2007,0.50808169,0.53735349,0.73090948,0.77058683,0.93632477,0.98231713,1.1120253,1.1670358,1.2184202,1.2903728
12,11,2007,0.4857603,0.51452151,0.72084004,0.75659569,0.91362059,0.95544511,1.09804,1.1472003,1.2510123,1.3188014
12,12,2007,0.49493802,0.52238098,0.72532451,0.76115649,0.92395878,0.96720184,1.0819124,1.131537,1.2156836,1.2808936
12,13,2007,0.48677834,0.51508156,0.71126223,0.74841548,0.91483093,0.95943967,1.0696828,1.1211003,1.2105702,1.2778922
12,14,2007,0.48861224,0.51747235,0.71827348,0.75646823,0.90848465,0.95598646,1.08066,1.1367652,1.2048584,1.2737392
12,17,2007,0.4786896,0.50652275,0.72153805,0.75911253,0.9192266,0.96493093,1.0817397,1.1354902,1.2044469,1.2723335
12,18,2007,0.48469217,0.51207076,0.73144445,0.76698058,0.92961505,0.97156452,1.0819247,1.1319014,1.2195185,1.2864475
12,19,2007,0.48935045,0.51501383,0.7435278,0.77826168,0.92504019,0.96523568,1.0896023,1.1373428,1.2251654,1.2920562
12,20,2007,0.49495148,0.52107372,0.75591816,0.79007734,0.95455201,0.99488233,1.1192461,1.1662651,1.2449767,1.3126589
12,21,2007,0.46109935,0.48627661,0.72782265,0.76246425,0.92391105,0.96568445,1.0877495,1.1382717,1.2060648,1.2744452
12,24,2007,0.45294714,0.47768834,0.72272937,0.75836433,0.91764446,0.95987174,1.0803624,1.1312154,1.2027357,1.2712433
12,26,2007,0.43727891,0.46139817,0.70936407,0.74405806,0.90580829,0.94806582,1.0715776,1.1230935,1.1941205,1.2629805
12,27,2007,0.42299406,0.44512326,0.69551991,0.72907959,0.89435773,0.93510544,1.0525542,1.1018758,1.1837481,1.2500935
12,28,2007,0.42348772,0.44460014,0.70714544,0.73908696,0.91222834,0.95043022,1.0823269,1.132211,1.2063677,1.2699275
12,31,2007,0.42631519,0.44623533,0.7124688,0.74365659,0.92448649,0.9614365,1.0928064,1.1415197,1.2222763,1.2847523
1,2,2008,0.7145983,0.74592241,0.91426223,0.95017737,1.0882792,1.1378774,1.2170832,1.280678,1.3627023,1.419631
1,3,2008,0.66655929,0.69514102,0.88975275,0.92751471,1.0616877,1.1122007,1.1880628,1.2553784,1.3238213,1.3809862
1,4,2008,0.63322885,0.65943709,0.85440191,0.88780008,1.0310505,1.0790069,1.1494148,1.2159604,1.3072433,1.3602593
1,7,2008,0.61753581,0.64345742,0.83563673,0.86896067,1.0148992,1.0618576,1.1332307,1.1964468,1.2965317,1.3498008
1,8,2008,0.58220517,0.60536331,0.80251888,0.83567059,0.97483365,1.021375,1.1030996,1.1647618,1.2537064,1.3111372
1,9,2008,0.61105816,0.63699521,0.82982566,0.86123673,0.99656882,1.0426888,1.114681,1.1787316,1.2726325,1.330132
1,10,2008,0.59116902,0.61549516,0.8204349,0.85255538,0.97389102,1.0196757,1.1370809,1.1845304,1.240217,1.2966243
1,11,2008,0.59533079,0.62508774,0.80969347,0.83750725,0.97301369,1.0178203,1.1355007,1.1787304,1.250966,1.3049693
1,14,2008,0.63008373,0.65044737,0.82944982,0.85845235,0.99045395,1.0351213,1.1493809,1.1924448,1.2517944,1.3069915
1,15,2008,0.61932808,0.64993918,0.82727304,0.85661275,0.99252492,1.0383377,1.1489793,1.19119,1.2448333,1.2993141
1,16,2008,0.6188675,0.64933417,0.82312006,0.85199547,0.99049063,1.0335247,1.1473557,1.1891656,1.2478576,1.3020006
1,17,2008,0.63711484,0.66657728,0.83166089,0.8605957,1.0014163,1.0360861,1.1421384,1.1816014,1.2522715,1.3054143
1,18,2008,0.65159041,0.68110152,0.84284068,0.871699,1.0084544,1.0431941,1.1499347,1.1915912,1.2611012,1.3189533
1,22,2008,0.62027235,0.64716997,0.81801086,0.84355025,0.99606719,1.024544,1.1239626,1.1590717,1.2392687,1.2944307
1,23,2008,0.67613886,0.70419497,0.86872053,0.89939039,1.0195104,1.0514335,1.1405542,1.1783878,1.2460641,1.3100638
1,24,2008,0.75677739,0.7896893,0.93818221,0.9727863,1.0978402,1.1382895,1.2488339,1.2978489,1.3573229,1.4305652
1,25,2008,0.79634341,0.82820923,0.97406842,1.0115532,1.115963,1.1600159,1.2665884,1.3156287,1.36158,1.4361788
1,28,2008,0.7530753,0.78441307,0.93125661,0.96605444,1.0853839,1.1272946,1.2392931,1.2875697,1.3356684,1.4057321
1,29,2008,0.71897217,0.75163232,0.89773304,0.93674668,1.0472051,1.0966684,1.2043896,1.2607856,1.3023238,1.3839347
1,30,2008,0.62403628,0.65100182,0.80268988,0.83277403,0.98198663,1.0225353,1.146764,1.1973456,1.2670196,1.3360775
1,31,2008,0.65344343,0.6772401,0.83971933,0.86885144,1.0172269,1.0566108,1.1768934,1.2238877,1.2889629,1.3559491
2,1,2008,0.62563481,0.65532952,0.83343367,0.86352962,1.0093084,1.0484224,1.1543103,1.1984162,1.2696888,1.3337339
2,4,2008,0.62938332,0.66002136,0.83771162,0.86809599,1.0077925,1.0467482,1.1551005,1.1982892,1.2727023,1.3357929
2,5,2008,0.64620177,0.67196886,0.85864329,0.88492857,1.0319612,1.0672479,1.1783085,1.2191017,1.2963415,1.3591744
2,6,2008,0.64095117,0.66506248,0.85750128,0.88381904,1.03054,1.0657114,1.1776534,1.2188456,1.29611,1.3588878
2,7,2008,0.64379079,0.6709481,0.86129273,0.88836909,1.0442,1.0802625,1.1864733,1.2289773,1.3114148,1.374211
2,8,2008,0.65801862,0.68459557,0.89644135,0.92524837,1.0557776,1.0907704,1.2020579,1.2434658,1.333053,1.3955531
2,11,2008,0.66471154,0.69044774,0.90506175,0.93409537,1.0621017,1.097198,1.2055822,1.2469626,1.3326001,1.3948416
2,12,2008,0.65697281,0.68566349,0.8996395,0.92850535,1.0523486,1.0875697,1.2046822,1.2467492,1.3248874,1.38764
2,13,2008,0.64026752,0.66892414,0.89068289,0.92068649,1.0483395,1.0852458,1.1979328,1.2395625,1.3109659,1.3713522
2,14,2008,0.63290323,0.65892931,0.88853502,0.91903834,1.0525869,1.0899441,1.2020587,1.2443586,1.3239297,1.3854406
2,15,2008,0.62759143,0.65330581,0.88490845,0.91898316,1.0561627,1.0937287,1.2079748,1.2507557,1.3216576,1.3838031
2,19,2008,0.61033072,0.63301155,0.89293711,0.92126826,1.0669148,1.1081583,1.232722,1.2811838,1.3423153,1.4114561
2,20,2008,0.63671078,0.6603924,0.9118869,0.95112511,1.1004174,1.1440732,1.2650667,1.3170688,1.3825554,1.4551885
2,21,2008,0.63185015,0.65851889,0.93049608,0.96784298,1.1127849,1.1529944,1.2879389,1.3358258,1.404005,1.474841
2,22,2008,0.62876382,0.65090409,0.91407595,0.94703495,1.1066882,1.1484827,1.269548,1.3183996,1.3752106,1.4457447
2,25,2008,0.62642724,0.64830635,0.89430132,0.94862605,1.1072753,1.1518874,1.2694039,1.3210212,1.3813721,1.4566641
2,26,2008,0.59916408,0.61898526,0.89286208,0.92332236,1.085244,1.1261804,1.2513305,1.2995852,1.3608954,1.4323748
2,27,2008,0.5473416,0.56632439,0.8374242,0.86799317,1.0455776,1.0827398,1.2262519,1.2724005,1.3360333,1.4034209
2,28,2008,0.54218843,0.56558045,0.8239057,0.84956826,1.0462642,1.0810372,1.2198603,1.2633504,1.33629,1.4014068
2,29,2008,0.5674743,0.58671159,0.85096333,0.87463676,1.078332,1.110357,1.2712555,1.3138241,1.3951354,1.4584825
3,3,2008,0.5499674,0.57069183,0.82453309,0.84849405,1.0559478,1.0889186,1.2431424,1.2835055,1.3657947,1.4283575
3,4,2008,0.54728579,0.5692855,0.8226209,0.85000297,1.0613247,1.0931782,1.2448214,1.2853794,1.3825227,1.446405
3,5,2008,0.53318066,0.55093935,0.80627125,0.83111223,1.0418177,1.0749715,1.2426648,1.2841067,1.3843809,1.4485741
3,6,2008,0.57687748,0.59608329,0.83176176,0.85771661,1.0766916,1.1093937,1.2669707,1.3090887,1.4055724,1.4704618
3,7,2008,0.60555486,0.62846509,0.86047983,0.88423661,1.0933286,1.1246094,1.2889252,1.3302461,1.4228446,1.4884299
3,10,2008,0.58101046,0.60320085,0.83711014,0.86330219,1.0791982,1.1079039,1.2779239,1.3188703,1.4036776,1.4665704
3,11,2008,0.54499053,0.56714224,0.80751186,0.83567755,1.0402626,1.074512,1.239665,1.2811069,1.3837215,1.4470258
3,12,2008,0.53658696,0.5537109,0.79620884,0.82085377,1.0290213,1.0604138,1.2371234,1.2755329,1.3621784,1.4215769
3,13,2008,0.56489897,0.58266733,0.80527802,0.8302309,1.040076,1.0711785,1.2478024,1.2863512,1.3676321,1.4268638
3,14,2008,0.58291223,0.60681095,0.821985,0.84369496,1.0862299,1.0961187,1.2560249,1.2962688,1.29798,1.4429395
3,17,2008,0.59367467,0.61210905,0.8053004,0.82370053,1.0598471,1.0663372,1.2226385,1.2534537,1.3507355,1.4171446
3,18,2008,0.49992227,0.51341697,0.71015289,0.7340425,0.96514685,0.97799997,1.1473756,1.180411,1.3126043,1.3542751
3,19,2008,0.48268788,0.49580596,0.68729167,0.71038121,0.94421989,0.95579817,1.111278,1.1423292,1.2705042,1.3096303
3,20,2008,0.47329867,0.48833533,0.65678504,0.67869749,0.90021172,0.91500373,1.077812,1.1097125,1.251782,1.2918155
3,24,2008,0.44066995,0.4528941,0.63080446,0.65275397,0.89735448,0.91691409,1.0754195,1.1131099,1.2438863,1.2915234
